timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,5690.0,0.10427696976933466
5690.0,5690.0,0.04064300893905126
11380.0,5690.0,0.0408944732972379
17070.0,5690.0,0.06118018498441821
22760.0,5690.0,0.07799390462156594
28450.0,5690.0,0.10010060417578205
34140.0,5690.0,0.17600685649712594
39830.0,5690.0,0.27373708967513305
45520.0,5690.0,0.35083622194326797
51210.0,5690.0,0.2031740525971059
56900.0,5690.0,0.10747171892523034
62590.0,5690.0,0.10716099180790586
68280.0,5690.0,0.19552887793284626
73970.0,5690.0,0.39356683822520616
79660.0,5690.0,0.5058937470339679
85350.0,5690.0,0.2753360602384772
91040.0,5690.0,0.14640428558854005
96730.0,5690.0,0.08554377872686608
102420.0,5690.0,0.05689157890803785
108110.0,5690.0,0.06373315019872963
113800.0,5690.0,0.06803616959674524
119490.0,5690.0,0.09561170418003366
125180.0,5690.0,0.11910072489971402
130870.0,5690.0,0.2711341678700509
136560.0,5690.0,0.6284556067872862
142250.0,5690.0,1.0
147940.0,5690.0,0.6112490319730408
153630.0,5690.0,0.23909106105078878
159320.0,5690.0,0.11646451668371875
165010.0,5690.0,0.07058017930990337
170700.0,5690.0,0.07013277290238706
176390.0,5690.0,0.09309640422107476
182080.0,5690.0,0.054409403513585676
187770.0,5690.0,0.040643782205215105
193460.0,5690.0,0.022805938970066924
199150.0,5690.0,0.026848691363681988
204840.0,5690.0,0.03334106554539836
210530.0,5690.0,0.028091554875644797
216220.0,5690.0,0.01150953635217073
221910.0,5690.0,0.009725579842062454
227600.0,5690.0,0.017969828979554858
233290.0,5690.0,0.02500384913463851
238980.0,5690.0,0.04535452866678173
244670.0,5690.0,0.029329360687408084
250360.0,5690.0,0.1646472708404706
256050.0,5690.0,0.26297703705652853
261740.0,5690.0,0.33493358967646153
267430.0,5690.0,0.05900076127604256
273120.0,5690.0,0.04698964492755177
278810.0,5690.0,0.07847407593490813
284500.0,5690.0,0.076583098488578
290190.0,5690.0,0.05764747355759032
295880.0,5690.0,0.02226197769394164
301570.0,5690.0,0.01432730476599498
307260.0,5690.0,0.009009602810351352
312950.0,5690.0,0.014117596780655585
318640.0,5690.0,0.017152738405454948
324330.0,5690.0,0.010895792300492597
330020.0,5690.0,0.008583052110591106
335710.0,5690.0,0.052562718033802816
341400.0,5690.0,0.12021370667055314
347090.0,5690.0,0.09612838084948261
352780.0,5690.0,0.031710130316793254
358470.0,5690.0,0.010539379539232542
364160.0,5690.0,0.0
369850.0,5690.0,0.01421599939573745
375540.0,5690.0,0.01676453631254084
381230.0,5690.0,0.021145664584571094
386920.0,5690.0,0.020273955344049875
392610.0,5690.0,0.0844920827952446
398300.0,5690.0,0.07393711654793052
403990.0,5690.0,0.03547986580577146
409680.0,5690.0,0.0249560460002194
415370.0,5690.0,0.06487174865911263
421060.0,5690.0,0.1124106598283323
426750.0,5690.0,0.06421082188423988
432440.0,5690.0,0.047626384656137055
438130.0,5690.0,0.0968176397369397
443820.0,5690.0,0.15963776490418494
449510.0,5690.0,0.1815593930927002
455200.0,5690.0,0.2691393929284261
460890.0,5690.0,0.4910824630683472
466580.0,5690.0,0.4326046949673361
472270.0,5690.0,0.6449463169631583
477960.0,5690.0,0.4298926886843507
483650.0,5690.0,0.20578952649014987
489340.0,5690.0,0.08260252600070386
495030.0,5690.0,0.03917775947324893
500720.0,5690.0,0.03345719933344637
506410.0,5690.0,0.0668005711901357
512100.0,5690.0,0.056767029106857846
517790.0,5690.0,0.04218198843442882
523480.0,5690.0,0.05879942434650007
529170.0,5690.0,0.08558359294283671
534860.0,5690.0,0.1938186829224478
540550.0,5690.0,0.5231943006615206
546240.0,5690.0,0.8736803184515068
551930.0,5690.0,0.3903966267828118
557620.0,5690.0,0.12724431456390217
563310.0,5690.0,0.08421697087879178
