timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,5520.0,0.14974924090423325
5520.0,5520.0,0.04902694917645213
11040.0,5520.0,0.05532010760124318
16560.0,5520.0,0.09535674258085118
22080.0,5520.0,0.3563530886478239
27600.0,5520.0,0.8798896354035948
33120.0,5520.0,1.0
38640.0,5520.0,0.49456555291341825
44160.0,5520.0,0.5058413859990153
49680.0,5520.0,0.6594442405915647
55200.0,5520.0,0.6267109426874661
60720.0,5520.0,0.6023428179101169
66240.0,5520.0,0.4350698550075729
71760.0,5520.0,0.17613004399754492
77280.0,5520.0,0.17731199939022366
82800.0,5520.0,0.23354645379617645
88320.0,5520.0,0.3848094620296779
93840.0,5520.0,0.5283216159743556
99360.0,5520.0,0.5327123192672863
104880.0,5520.0,0.4155628524994851
110400.0,5520.0,0.3890748951123927
115920.0,5520.0,0.45268036441301535
121440.0,5520.0,0.590277184945303
126960.0,5520.0,0.73235988492851
132480.0,5520.0,0.7187306591045604
138000.0,5520.0,0.4958631933038111
143520.0,5520.0,0.3287593843911466
149040.0,5520.0,0.10939164325888599
154560.0,5520.0,0.12954418076239874
160080.0,5520.0,0.13281646956358062
165600.0,5520.0,0.11705770424332017
171120.0,5520.0,0.10758172801359267
176640.0,5520.0,0.09862400218732116
182160.0,5520.0,0.11797074643165961
187680.0,5520.0,0.15240934692330801
193200.0,5520.0,0.23747593126440059
198720.0,5520.0,0.3526830202874808
204240.0,5520.0,0.45631144299500065
209760.0,5520.0,0.4546305563366167
215280.0,5520.0,0.561151441970505
220800.0,5520.0,0.8536004123236658
226320.0,5520.0,0.875940581930148
231840.0,5520.0,0.4913641730538059
237360.0,5520.0,0.33906393396899875
242880.0,5520.0,0.3785691507073836
248400.0,5520.0,0.3223921264603989
253920.0,5520.0,0.3112218253477078
259440.0,5520.0,0.4471612287969337
264960.0,5520.0,0.5456936982885644
270480.0,5520.0,0.4491836680768263
276000.0,5520.0,0.3185583929624694
281520.0,5520.0,0.20544444937074197
287040.0,5520.0,0.1826125137490849
292560.0,5520.0,0.18845712749067403
298080.0,5520.0,0.28082791414507585
303600.0,5520.0,0.38645403573914755
309120.0,5520.0,0.5236060158875641
314640.0,5520.0,0.5999554105107561
320160.0,5520.0,0.536373140398643
325680.0,5520.0,0.1695692702251144
331200.0,5520.0,0.19807751731694032
336720.0,5520.0,0.27903541181050545
342240.0,5520.0,0.4302133293141235
347760.0,5520.0,0.6518558346996711
353280.0,5520.0,0.8389616702966884
358800.0,5520.0,0.793191888538931
364320.0,5520.0,0.5837684876729536
369840.0,5520.0,0.8276817814089045
375360.0,5520.0,0.8229218378848684
380880.0,5520.0,0.5164251369994212
386400.0,5520.0,0.2557518085379625
391920.0,5520.0,0.22131269431137038
397440.0,5520.0,0.16798918377041824
402960.0,5520.0,0.13580260800112837
408480.0,5520.0,0.11652936841175915
414000.0,5520.0,0.1428161985683978
419520.0,5520.0,0.19184748069351973
425040.0,5520.0,0.18612850218434351
430560.0,5520.0,0.07515596806999428
436080.0,5520.0,0.04737955668446256
441600.0,5520.0,0.050012725417345257
447120.0,5520.0,0.09634654758525008
452640.0,5520.0,0.18683902465014499
458160.0,5520.0,0.5270082931488396
463680.0,5520.0,0.9175261818423371
469200.0,5520.0,0.7454101044322421
474720.0,5520.0,0.20771380588777966
480240.0,5520.0,0.05226641301860047
485760.0,5520.0,0.044227373705378645
491280.0,5520.0,0.05890164455951416
496800.0,5520.0,0.10899931199399601
502320.0,5520.0,0.12437531774252779
507840.0,5520.0,0.11092900859721233
513360.0,5520.0,0.10220418045185949
518880.0,5520.0,0.09159764936250327
524400.0,5520.0,0.07382031129376852
529920.0,5520.0,0.054741304071135144
535440.0,5520.0,0.023625764264379654
540960.0,5520.0,0.0
546480.0,5520.0,0.22440156621831508
