timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,7140.0,0.6363706024040976
7140.0,7140.0,0.17914018721916813
14280.0,7140.0,0.1728108646353284
21420.0,7140.0,0.16610454429756732
28560.0,7140.0,0.09438411553757893
35700.0,7140.0,0.0842040690729506
42840.0,7140.0,0.05712725624339688
49980.0,7140.0,0.14310083901329276
57120.0,7140.0,0.19461860207864387
64260.0,7140.0,0.18410870980332003
71400.0,7140.0,0.11711042655693271
78540.0,7140.0,0.10196508808778842
85680.0,7140.0,0.04164853284541659
92820.0,7140.0,0.0477925689826078
99960.0,7140.0,0.06375851097793157
107100.0,7140.0,0.18139222791325527
114240.0,7140.0,0.23974776686863264
121380.0,7140.0,0.17256795408562287
128520.0,7140.0,0.30007964014028954
135660.0,7140.0,0.5044610266547956
142800.0,7140.0,0.5723596797054524
149940.0,7140.0,0.4980215739741528
157080.0,7140.0,0.9374871950848945
164220.0,7140.0,1.0
171360.0,7140.0,0.4353351526276006
178500.0,7140.0,0.7855332157444694
185640.0,7140.0,0.9688109678323835
192780.0,7140.0,0.866640656265755
199920.0,7140.0,0.6137212626669689
207060.0,7140.0,0.24721338231678533
214200.0,7140.0,0.22672127120622576
221340.0,7140.0,0.2532804471717514
228480.0,7140.0,0.2958969469779212
235620.0,7140.0,0.16739753842354774
242760.0,7140.0,0.17103678638344805
249900.0,7140.0,0.17823362849548377
257040.0,7140.0,0.29422259926030797
264180.0,7140.0,0.16899008713880564
271320.0,7140.0,0.05407575598535433
278460.0,7140.0,0.06574740462627897
285600.0,7140.0,0.09830524064537798
292740.0,7140.0,0.06884720023494663
299880.0,7140.0,0.09968642233569039
307020.0,7140.0,0.10829891170392994
314160.0,7140.0,0.14077598323213014
321300.0,7140.0,0.08281379457141565
328440.0,7140.0,0.5710243976550239
335580.0,7140.0,0.6786348601340058
342720.0,7140.0,0.06052141573473595
349860.0,7140.0,0.13231151974878286
357000.0,7140.0,0.17150973961228672
364140.0,7140.0,0.0902954721711291
371280.0,7140.0,0.05467804129557387
378420.0,7140.0,0.03458367261603618
385560.0,7140.0,0.03322309040823392
392700.0,7140.0,0.039152855628672024
399840.0,7140.0,0.0708759316490295
406980.0,7140.0,0.06843947567583612
414120.0,7140.0,0.06980515784362548
421260.0,7140.0,0.2943032185566164
428400.0,7140.0,0.2895729602952779
435540.0,7140.0,0.22316857737151566
442680.0,7140.0,0.13697927173896285
449820.0,7140.0,0.09232311462578413
456960.0,7140.0,0.1169863577794531
464100.0,7140.0,0.09153307456087961
471240.0,7140.0,0.08741011082312873
478380.0,7140.0,0.12007304957633898
485520.0,7140.0,0.048812107246931524
492660.0,7140.0,0.0681171436851928
499800.0,7140.0,0.2137398584641318
506940.0,7140.0,0.5368975707429561
514080.0,7140.0,0.6709860817100888
521220.0,7140.0,0.35238479346927076
528360.0,7140.0,0.19849841932547985
535500.0,7140.0,0.47647429747665504
542640.0,7140.0,0.21491048984906957
549780.0,7140.0,0.1889615667469106
556920.0,7140.0,0.05475377842378078
564060.0,7140.0,0.016543571449164428
571200.0,7140.0,0.010781043172858253
578340.0,7140.0,0.010872833377964033
585480.0,7140.0,0.1765331094529546
592620.0,7140.0,0.018118887381476635
599760.0,7140.0,0.0
606900.0,7140.0,0.02036764304795642
614040.0,7140.0,0.024083100018482365
621180.0,7140.0,0.023845107935525942
628320.0,7140.0,0.1274560493025655
635460.0,7140.0,0.20882229918120324
642600.0,7140.0,0.14298397551736078
649740.0,7140.0,0.07867578504423667
656880.0,7140.0,0.37963491419176665
664020.0,7140.0,0.6729301646779802
671160.0,7140.0,0.40719005245000306
678300.0,7140.0,0.12032924543106427
685440.0,7140.0,0.05677697429410542
692580.0,7140.0,0.0312856319435286
699720.0,7140.0,0.002800204720742571
706860.0,7140.0,0.15952935282424305
