frame_num,heat
0,0.8892165927404505
1,0.8892165927404505
2,0.8892165927404505
3,0.8892165927404505
4,0.8892165927404505
5,0.8892165927404505
6,0.8892165927404505
7,0.8892165927404505
8,0.8892165927404505
9,0.8892165927404505
10,0.8892165927404505
11,0.8892165927404505
12,0.8892165927404505
13,0.8892165927404505
14,0.8892165927404505
15,0.8892165927404505
16,0.8892165927404505
17,0.8892165927404505
18,0.8892165927404505
19,0.8892165927404505
20,0.8892165927404505
21,0.8892165927404505
22,0.8892165927404505
23,0.8892165927404505
24,0.8892165927404505
25,0.8892165927404505
26,0.8892165927404505
27,0.8892165927404505
28,0.8892165927404505
29,0.8892165927404505
30,0.8892165927404505
31,0.8892165927404505
32,0.8892165927404505
33,0.8892165927404505
34,0.8892165927404505
35,0.8892165927404505
36,0.8892165927404505
37,0.8892165927404505
38,0.8892165927404505
39,0.8892165927404505
40,0.8892165927404505
41,0.8892165927404505
42,0.8892165927404505
43,0.8892165927404505
44,0.8892165927404505
45,0.8892165927404505
46,0.8892165927404505
47,0.8892165927404505
48,0.8892165927404505
49,0.8892165927404505
50,0.8892165927404505
51,0.8892165927404505
52,0.8892165927404505
53,0.8892165927404505
54,0.8892165927404505
55,0.8892165927404505
56,0.8892165927404505
57,0.8892165927404505
58,0.8892165927404505
59,0.8892165927404505
60,0.8892165927404505
61,0.8892165927404505
62,0.8892165927404505
63,0.8892165927404505
64,0.8892165927404505
65,0.8892165927404505
66,0.8892165927404505
67,0.8892165927404505
68,0.8892165927404505
69,0.8892165927404505
70,0.8892165927404505
71,0.8892165927404505
72,0.8892165927404505
73,0.8892165927404505
74,0.8892165927404505
75,0.8892165927404505
76,0.8892165927404505
77,0.8892165927404505
78,0.8892165927404505
79,0.8892165927404505
80,0.8892165927404505
81,0.8892165927404505
82,0.8892165927404505
83,0.8892165927404505
84,0.8892165927404505
85,0.8892165927404505
86,0.8892165927404505
87,0.8892165927404505
88,0.8892165927404505
89,0.8892165927404505
90,0.8892165927404505
91,0.8892165927404505
92,0.8892165927404505
93,0.8892165927404505
94,0.8892165927404505
95,0.8892165927404505
96,0.8892165927404505
97,0.8892165927404505
98,0.8892165927404505
99,0.8892165927404505
100,0.8892165927404505
101,0.8892165927404505
102,0.8892165927404505
103,0.8892165927404505
104,0.8892165927404505
105,0.8892165927404505
106,0.8892165927404505
107,0.8892165927404505
108,0.8892165927404505
109,0.8892165927404505
110,0.8892165927404505
111,0.8892165927404505
112,0.8892165927404505
113,0.8892165927404505
114,0.8892165927404505
115,0.8892165927404505
116,0.8892165927404505
117,0.8892165927404505
118,0.8892165927404505
119,0.8892165927404505
120,0.8892165927404505
121,0.8892165927404505
122,0.8892165927404505
123,0.8892165927404505
124,0.8892165927404505
125,0.8892165927404505
126,0.8892165927404505
127,0.8892165927404505
128,0.8892165927404505
129,0.8892165927404505
130,0.8892165927404505
131,0.8892165927404505
132,0.8892165927404505
133,0.8892165927404505
134,0.8892165927404505
135,0.8892165927404505
136,0.8892165927404505
137,0.8892165927404505
138,0.8892165927404505
139,0.8892165927404505
140,0.8892165927404505
141,0.8892165927404505
142,0.8892165927404505
143,0.8892165927404505
144,0.8892165927404505
145,0.8892165927404505
146,0.8892165927404505
147,0.8892165927404505
148,0.8892165927404505
149,0.8892165927404505
150,0.8892165927404505
151,0.8892165927404505
152,0.8892165927404505
153,0.8892165927404505
154,0.8892165927404505
155,0.8892165927404505
156,0.8892165927404505
157,0.8892165927404505
158,0.8892165927404505
159,0.8892165927404505
160,0.8892165927404505
161,0.8892165927404505
162,0.8892165927404505
163,0.8892165927404505
164,0.8892165927404505
165,0.8892165927404505
166,0.8892165927404505
167,0.8892165927404505
168,0.4592541811275877
169,0.4592541811275877
170,0.4592541811275877
171,0.4592541811275877
172,0.4592541811275877
173,0.4592541811275877
174,0.4592541811275877
175,0.4592541811275877
176,0.4592541811275877
177,0.4592541811275877
178,0.4592541811275877
179,0.4592541811275877
180,0.4592541811275877
181,0.4592541811275877
182,0.4592541811275877
183,0.4592541811275877
184,0.4592541811275877
185,0.4592541811275877
186,0.4592541811275877
187,0.4592541811275877
188,0.4592541811275877
189,0.4592541811275877
190,0.4592541811275877
191,0.4592541811275877
192,0.4592541811275877
193,0.4592541811275877
194,0.4592541811275877
195,0.4592541811275877
196,0.4592541811275877
197,0.4592541811275877
198,0.4592541811275877
199,0.4592541811275877
200,0.4592541811275877
201,0.4592541811275877
202,0.4592541811275877
203,0.4592541811275877
204,0.4592541811275877
205,0.4592541811275877
206,0.4592541811275877
207,0.4592541811275877
208,0.4592541811275877
209,0.4592541811275877
210,0.4592541811275877
211,0.4592541811275877
212,0.4592541811275877
213,0.4592541811275877
214,0.4592541811275877
215,0.4592541811275877
216,0.4592541811275877
217,0.4592541811275877
218,0.4592541811275877
219,0.4592541811275877
220,0.4592541811275877
221,0.4592541811275877
222,0.4592541811275877
223,0.4592541811275877
224,0.4592541811275877
225,0.4592541811275877
226,0.4592541811275877
227,0.4592541811275877
228,0.4592541811275877
229,0.4592541811275877
230,0.4592541811275877
231,0.4592541811275877
232,0.4592541811275877
233,0.4592541811275877
234,0.4592541811275877
235,0.4592541811275877
236,0.4592541811275877
237,0.4592541811275877
238,0.4592541811275877
239,0.4592541811275877
240,0.4592541811275877
241,0.4592541811275877
242,0.4592541811275877
243,0.4592541811275877
244,0.4592541811275877
245,0.4592541811275877
246,0.4592541811275877
247,0.4592541811275877
248,0.4592541811275877
249,0.4592541811275877
250,0.4592541811275877
251,0.4592541811275877
252,0.4592541811275877
253,0.4592541811275877
254,0.4592541811275877
255,0.4592541811275877
256,0.4592541811275877
257,0.4592541811275877
258,0.4592541811275877
259,0.4592541811275877
260,0.4592541811275877
261,0.4592541811275877
262,0.4592541811275877
263,0.4592541811275877
264,0.4592541811275877
265,0.4592541811275877
266,0.4592541811275877
267,0.4592541811275877
268,0.4592541811275877
269,0.4592541811275877
270,0.4592541811275877
271,0.4592541811275877
272,0.4592541811275877
273,0.4592541811275877
274,0.4592541811275877
275,0.4592541811275877
276,0.4592541811275877
277,0.4592541811275877
278,0.4592541811275877
279,0.4592541811275877
280,0.4592541811275877
281,0.4592541811275877
282,0.4592541811275877
283,0.4592541811275877
284,0.4592541811275877
285,0.4592541811275877
286,0.4592541811275877
287,0.4592541811275877
288,0.4592541811275877
289,0.4592541811275877
290,0.4592541811275877
291,0.4592541811275877
292,0.4592541811275877
293,0.4592541811275877
294,0.4592541811275877
295,0.4592541811275877
296,0.4592541811275877
297,0.4592541811275877
298,0.4592541811275877
299,0.4592541811275877
300,0.4592541811275877
301,0.4592541811275877
302,0.4592541811275877
303,0.4592541811275877
304,0.4592541811275877
305,0.4592541811275877
306,0.4592541811275877
307,0.4592541811275877
308,0.4592541811275877
309,0.4592541811275877
310,0.4592541811275877
311,0.4592541811275877
312,0.4592541811275877
313,0.4592541811275877
314,0.4592541811275877
315,0.4592541811275877
316,0.4592541811275877
317,0.4592541811275877
318,0.4592541811275877
319,0.4592541811275877
320,0.4592541811275877
321,0.4592541811275877
322,0.4592541811275877
323,0.4592541811275877
324,0.4592541811275877
325,0.4592541811275877
326,0.4592541811275877
327,0.4592541811275877
328,0.4592541811275877
329,0.4592541811275877
330,0.4592541811275877
