timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,5380.0,0.24195937788553168
5380.0,5380.0,0.5900586172951863
10760.0,5380.0,0.6359035695602111
16140.0,5380.0,0.2374061207737459
21520.0,5380.0,0.3523653775686869
26900.0,5380.0,0.3820127732817805
32280.0,5380.0,0.25762100765642787
37660.0,5380.0,0.16804962292203907
43040.0,5380.0,0.1764789929779092
48420.0,5380.0,0.16261765826580166
53800.0,5380.0,0.191799671142277
59180.0,5380.0,0.4779085731743641
64560.0,5380.0,0.8257280972651747
69940.0,5380.0,1.0
75320.0,5380.0,0.6858848121026409
80700.0,5380.0,0.31754803987679375
86080.0,5380.0,0.2078342384844027
91460.0,5380.0,0.17961735676854265
96840.0,5380.0,0.17231044155290848
102220.0,5380.0,0.15519468061752215
107600.0,5380.0,0.1585825705447285
112980.0,5380.0,0.17868369358129726
118360.0,5380.0,0.19250205120014494
123740.0,5380.0,0.32017901497129503
129120.0,5380.0,0.14871546698744628
134500.0,5380.0,0.09624206293366029
139880.0,5380.0,0.13130482329954954
145260.0,5380.0,0.1763813192375212
150640.0,5380.0,0.3045384609726868
156020.0,5380.0,0.2644718962538634
161400.0,5380.0,0.14948983165312088
166780.0,5380.0,0.07718236956206857
172160.0,5380.0,0.07502583405886686
177540.0,5380.0,0.20078589806640817
182920.0,5380.0,0.0646040912837103
188300.0,5380.0,0.05400889425513519
193680.0,5380.0,0.043867570943288414
199060.0,5380.0,0.0426567419257823
204440.0,5380.0,0.04413569620609693
209820.0,5380.0,0.0489021067506684
215200.0,5380.0,0.06859542492452679
220580.0,5380.0,0.06620997772101074
225960.0,5380.0,0.11966560664934141
231340.0,5380.0,0.14087871138891858
236720.0,5380.0,0.20212561789562117
242100.0,5380.0,0.12153139523706769
247480.0,5380.0,0.08226002814777034
252860.0,5380.0,0.07516050371136236
258240.0,5380.0,0.0798281478775816
263620.0,5380.0,0.09727607884770967
269000.0,5380.0,0.10772731475428601
274380.0,5380.0,0.13792760146451122
279760.0,5380.0,0.28935723578701344
285140.0,5380.0,0.5140294684256613
290520.0,5380.0,0.6946020882152794
295900.0,5380.0,0.4861793407595147
301280.0,5380.0,0.24205867034882964
306660.0,5380.0,0.1530014243851076
312040.0,5380.0,0.1287734806001573
317420.0,5380.0,0.1340692459107493
322800.0,5380.0,0.12238371759808674
328180.0,5380.0,0.11831508993831887
333560.0,5380.0,0.11497504946033144
338940.0,5380.0,0.1461327783973496
344320.0,5380.0,0.21782599989298218
349700.0,5380.0,0.24418324416817386
355080.0,5380.0,0.10820512938285289
360460.0,5380.0,0.08221798991379825
365840.0,5380.0,0.0685945022524681
371220.0,5380.0,0.0787759051435659
376600.0,5380.0,0.1327021534771286
381980.0,5380.0,0.1756092045966915
387360.0,5380.0,0.21861401039278786
392740.0,5380.0,0.17642667585345875
398120.0,5380.0,0.08734260765111843
403500.0,5380.0,0.060631324394671234
408880.0,5380.0,0.05580048058466815
414260.0,5380.0,0.08496342490526398
419640.0,5380.0,0.11665882884405995
425020.0,5380.0,0.13764594367817531
430400.0,5380.0,0.06496207994886616
435780.0,5380.0,0.06597155602360029
441160.0,5380.0,0.08779922510317917
446540.0,5380.0,0.12025645669871195
451920.0,5380.0,0.17120838262133822
457300.0,5380.0,0.17766919137192766
462680.0,5380.0,0.1558871217167228
468060.0,5380.0,0.12621717719349324
473440.0,5380.0,0.13786463314331313
478820.0,5380.0,0.09211046695269433
484200.0,5380.0,0.09815532866433618
489580.0,5380.0,0.07422780366424842
494960.0,5380.0,0.08608651104743482
500340.0,5380.0,0.10874783861288073
505720.0,5380.0,0.1108141545946949
511100.0,5380.0,0.058124731968572534
516480.0,5380.0,0.027987324549785357
521860.0,5380.0,0.0060197330618681055
527240.0,5380.0,0.0
532620.0,5380.0,0.08041335667761089
