timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,4880.0,0.3580328224614257
4880.0,4880.0,0.21633157974812708
9760.0,4880.0,0.20670301956955064
14640.0,4880.0,0.46173020928295644
19520.0,4880.0,0.7177470640623841
24400.0,4880.0,0.5336939240698344
29280.0,4880.0,0.15834981800700754
34160.0,4880.0,0.1111055922482224
39040.0,4880.0,0.07679338217369171
43920.0,4880.0,0.04448378762410349
48800.0,4880.0,0.04570446301283558
53680.0,4880.0,0.060023853395797584
58560.0,4880.0,0.06282398286717318
63440.0,4880.0,0.07204834133648556
68320.0,4880.0,0.06273973651652545
73200.0,4880.0,0.14611652192815075
78080.0,4880.0,0.39095822454890594
82960.0,4880.0,0.6778343224496216
87840.0,4880.0,0.4630180651105353
92720.0,4880.0,0.3451576501084496
97600.0,4880.0,0.42192621891983795
102480.0,4880.0,0.39676531172580864
107360.0,4880.0,0.17427580724363237
112240.0,4880.0,0.20139469603943227
117120.0,4880.0,0.11617123406492007
122000.0,4880.0,0.026965761871334114
126880.0,4880.0,0.06258639438510125
131760.0,4880.0,0.037505694824467056
136640.0,4880.0,0.11248910039524408
141520.0,4880.0,0.15101446013573375
146400.0,4880.0,0.03885660629085664
151280.0,4880.0,0.008997501640899255
156160.0,4880.0,0.003840734024450394
161040.0,4880.0,0.0008741634914494007
165920.0,4880.0,0.0
170800.0,4880.0,0.018061832215946524
175680.0,4880.0,0.06178088908694624
180560.0,4880.0,0.13739854543195001
185440.0,4880.0,0.11976709843853937
190320.0,4880.0,0.014509066622529154
195200.0,4880.0,0.01116845204870102
200080.0,4880.0,0.011562474468832821
204960.0,4880.0,0.09018601248457173
209840.0,4880.0,0.052975387920764845
214720.0,4880.0,0.010776452573978162
219600.0,4880.0,0.01594509961453062
224480.0,4880.0,0.034221593597914365
229360.0,4880.0,0.12278447216085298
234240.0,4880.0,0.20080058136294685
239120.0,4880.0,0.21688669892375073
244000.0,4880.0,0.12536711348007104
248880.0,4880.0,0.10255249297641604
253760.0,4880.0,0.17769340852004492
258640.0,4880.0,0.21506969222686168
263520.0,4880.0,0.08615954768145814
268400.0,4880.0,0.08279207527922189
273280.0,4880.0,0.16649949031460007
278160.0,4880.0,0.16192341563399787
283040.0,4880.0,0.05963866880809068
287920.0,4880.0,0.13290170995343015
292800.0,4880.0,0.03574571797155361
297680.0,4880.0,0.07025246796291126
302560.0,4880.0,0.16777794877166216
307440.0,4880.0,0.10205146248300323
312320.0,4880.0,0.05284935555236141
317200.0,4880.0,0.029772656014768705
322080.0,4880.0,0.023648447037535256
326960.0,4880.0,0.030656962927523956
331840.0,4880.0,0.16310319452706898
336720.0,4880.0,0.44395480318150776
341600.0,4880.0,0.9409419308714073
346480.0,4880.0,0.5585199118480735
351360.0,4880.0,0.1545429790785049
356240.0,4880.0,0.09863974353012023
361120.0,4880.0,0.08996150858557042
366000.0,4880.0,0.11250944462637802
370880.0,4880.0,0.24655504412578366
375760.0,4880.0,0.17186372461251037
380640.0,4880.0,0.2810427626484536
385520.0,4880.0,0.5091871886408144
390400.0,4880.0,0.8709636867884527
395280.0,4880.0,1.0
400160.0,4880.0,0.5740295043144583
405040.0,4880.0,0.37486338393272167
409920.0,4880.0,0.26695442562959354
414800.0,4880.0,0.23837749534351324
419680.0,4880.0,0.18645147089903
424560.0,4880.0,0.1787513659275319
429440.0,4880.0,0.21458151676243054
434320.0,4880.0,0.3709184108311883
439200.0,4880.0,0.6436888977678498
444080.0,4880.0,0.47927037983174503
448960.0,4880.0,0.1447954811875869
453840.0,4880.0,0.09426054017506096
458720.0,4880.0,0.11824370576855868
463600.0,4880.0,0.10847725531817104
468480.0,4880.0,0.08457615531147596
473360.0,4880.0,0.07446042396760756
478240.0,4880.0,0.06664813878226161
483120.0,4880.0,0.0667750104578028
