timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,5080.0,0.8145315035410674
5080.0,5080.0,0.0018309382653542794
10160.0,5080.0,0.0
15240.0,5080.0,0.006834671117376257
20320.0,5080.0,0.009193282384233467
25400.0,5080.0,0.03718790483979471
30480.0,5080.0,0.07459037030240886
35560.0,5080.0,0.1337700083280319
40640.0,5080.0,0.24250282680281557
45720.0,5080.0,0.37375029043463287
50800.0,5080.0,0.13950640560486713
55880.0,5080.0,0.16667262450161008
60960.0,5080.0,0.0945386472863298
66040.0,5080.0,0.09902058378810731
71120.0,5080.0,0.11353060141224729
76200.0,5080.0,0.10496659210180899
81280.0,5080.0,0.10027743293479949
86360.0,5080.0,0.07868718187812966
91440.0,5080.0,0.11561115593934523
96520.0,5080.0,0.10915312474353485
101600.0,5080.0,0.16669157434497298
106680.0,5080.0,0.17490081618986625
111760.0,5080.0,0.21982555239304075
116840.0,5080.0,0.3723518988426564
121920.0,5080.0,0.5190185326168365
127000.0,5080.0,0.33384738842639416
132080.0,5080.0,0.2550680813976537
137160.0,5080.0,0.2054873403968691
142240.0,5080.0,0.1928751354438483
147320.0,5080.0,0.18419023053238673
152400.0,5080.0,0.18131459965855398
157480.0,5080.0,0.16758284550187993
162560.0,5080.0,0.19882906309507478
167640.0,5080.0,0.21929505105670752
172720.0,5080.0,0.24130040738863506
177800.0,5080.0,0.2608353389500816
182880.0,5080.0,0.2850362059069867
187960.0,5080.0,0.29937435505127324
193040.0,5080.0,0.3338128198895796
198120.0,5080.0,0.345134581363313
203200.0,5080.0,0.3731248513258299
208280.0,5080.0,0.3627111110363872
213360.0,5080.0,0.36128977850634286
218440.0,5080.0,0.36456819568595034
223520.0,5080.0,0.4166946580155865
228600.0,5080.0,0.547113576671844
233680.0,5080.0,0.8531324916009847
238760.0,5080.0,0.9746421555418542
243840.0,5080.0,1.0
248920.0,5080.0,0.8508475113175425
254000.0,5080.0,0.6854188356132043
259080.0,5080.0,0.5706965467461602
264160.0,5080.0,0.516095668551338
269240.0,5080.0,0.5173265598694767
274320.0,5080.0,0.5709174711223478
279400.0,5080.0,0.5621606950802546
284480.0,5080.0,0.6020937659933496
289560.0,5080.0,0.6373903790451061
294640.0,5080.0,0.6785134246991285
299720.0,5080.0,0.7509825281658545
304800.0,5080.0,0.7740716709788036
309880.0,5080.0,0.6760035603707363
314960.0,5080.0,0.6543919396731265
320040.0,5080.0,0.6337483008582095
325120.0,5080.0,0.6460306905440769
330200.0,5080.0,0.6902627046954302
335280.0,5080.0,0.7645770766573174
340360.0,5080.0,0.7919009909338198
345440.0,5080.0,0.635028908017476
350520.0,5080.0,0.5098447971688745
355600.0,5080.0,0.44439958041967054
360680.0,5080.0,0.4093190521489476
365760.0,5080.0,0.43585518089738884
370840.0,5080.0,0.5743993398540802
375920.0,5080.0,0.6274372802216887
381000.0,5080.0,0.4897278571512411
386080.0,5080.0,0.39615566758938997
391160.0,5080.0,0.37355419255306666
396240.0,5080.0,0.4265017519098763
401320.0,5080.0,0.48575844634665327
406400.0,5080.0,0.5565018256037116
411480.0,5080.0,0.6363650133913012
416560.0,5080.0,0.7166113462705663
421640.0,5080.0,0.7323353166298059
426720.0,5080.0,0.7216565927927083
431800.0,5080.0,0.671629697685418
436880.0,5080.0,0.6354302173039504
441960.0,5080.0,0.6839508041325177
447040.0,5080.0,0.6911108280332041
452120.0,5080.0,0.5977754643744752
457200.0,5080.0,0.5739506402462273
462280.0,5080.0,0.46735384308715766
467360.0,5080.0,0.27121972740917444
472440.0,5080.0,0.2462900928443333
477520.0,5080.0,0.30188123391512234
482600.0,5080.0,0.22219283722004415
487680.0,5080.0,0.22575411930862235
492760.0,5080.0,0.18890921291888443
497840.0,5080.0,0.14229709215596376
502920.0,5080.0,0.24364138870171684
